a_fortiori_Adv False 	a fortiori 	if you are wrong then, a fortiori, so am I 	if you are wrong then, [MASK], so am I
fatal_4_A False 	fatal 	a fatal series of events 	a series [MASK] of events
fatalist_A False 	fatalist 	a fatalist person 	a person [MASK]
fatalistic_A False 	fatalistic 	fatalistic thinking 	thinking [MASK]
fatality_1_N False 	fatality 	a decrease in the number of automobile fatalities 	a decrease in the number of automobile [MASK]
fate_3_N False 	fate 	deserved a better fate 	deserved a better [MASK]
fateful_1_A False 	fateful 	? 	?
fateful_3_A False 	fateful 	a fateful error 	an error [MASK]
father_1_N False 	father 	his father was born in Atlanta 	his [MASK] was born in Atlanta
father_5_N False 	father 	the tennis fathers [rule_1_V] in her favour 	the tennis [MASK] [rule_1_V] in her favour
father_5_N False 	father 	the city fathers endorsed the proposal 	the city [MASK] endorsed the proposal
father_6_N False 	father 	hear our prayers, heavenly father 	hear our prayers, heavenly [MASK]
father_7_N False 	father 	George Washington is the father of his country 	George Washington is the [MASK] of his country
father_V2 False 	father 	John fathered four daughters 	John [MASK] four daughters
fatherliness_N False 	fatherliness 	the gentleness and fatherliness of the strange old man eased her fears 	the gentleness and [MASK] of the strange old man eased her fears
fatigue_1_N False 	fatigue 	he was hospitalized for extreme fatigue 	he was hospitalized for extreme [MASK]
fatigue_1_N False 	fatigue 	growing fatigue was apparent from the decline in the execution of their athletic skills 	growing [MASK] was apparent from the decline in the execution of their athletic skills
fatigue_2_N False 	fatigue 	metal fatigue 	metal [MASK]
fatigue_3_N False 	fatigue 	he was suffering fatigue from museum 	he was suffering [MASK] from museum
fatigue_3_N False 	fatigue 	after watching TV with her husband she had a bad case of football fatigue 	after watching TV with her husband she had a bad case of football [MASK]
fatigue_3_N False 	fatigue 	the American public is experiencing scandal fatigue 	the American public is experiencing scandal [MASK]
fatigue_3_N False 	fatigue 	political fatigue 	political [MASK]
fatigue_4_N False 	fatigue 	the soldiers were put on fatigue in order to [teach_1_V2] them a lesson 	the soldiers were put on [MASK] in order to [teach_1_V2] them a lesson
fatigue_4_N False 	fatigue 	they were assigned to kitchen fatigues 	they were assigned to kitchen fatigues
fatness_N False 	fatness 	she disliked fatness [in_1_Adv] herself as well as in others 	she disliked [MASK] [in_1_Adv] herself as well as in others
fatty_A False 	fatty 	fatty food 	food [MASK]
fatwah_N False 	fatwah 	bin laden issued three fatwahs calling upon Muslims to take up arms against the United States 	bin laden issued three [MASK] calling upon Muslims to take up arms against the United States
faubourg_N False 	faubourg 	? 	?
fault_1_N False 	fault 	I could understand his English in spite of his grammatical faults 	I could understand his English in spite of his grammatical [MASK]
fault_3_N False 	fault 	he knew that his own faults much better than she [UseVC] [V2_V] do [UseVC] [V2_V] do 	he knew that his own [MASK] much better than she [UseVC] [V2_V] do [UseVC] [V2_V] do
fault_4_N False 	fault 	they built it right over a geological fault 	they built it right over a geological [MASK]
fault_5_N False 	fault 	it took much longer [to_Adv] find the fault than [to_Adv] fix it 	it took much longer [to_Adv] find the [MASK] than [to_Adv] fix it
fault_6_N False 	fault 	it was John's fault 	it was John's [MASK]
fault_7_N False 	fault 	he served too many double faults 	he served too many double [MASK]
faultless_A False 	faultless 	faultless logic 	logic [MASK]
faulty_2_A False 	faulty 	he submitted a faulty report 	he submitted a report [MASK]
fauna_1_N False 	fauna 	the fauna of China 	the [MASK] of China
favour_2_N False 	favour 	that style is this season in favour 	that style is this season in [MASK]
favour_3_N False 	favour 	the outcome was in his favour 	the outcome was in his [MASK]
favour_3_V2 False 	favour 	he favours his second daughter 	he [MASK] his second daughter
favourable_1_A False 	favourable 	a favourable reply 	a reply [MASK]
favourable_1_A False 	favourable 	he received a favourable rating 	he received a rating [MASK]
favourable_1_A False 	favourable 	listened with a favourable ear 	listened with an ear [MASK]
favourable_1_A False 	favourable 	made a favourable impression 	made an impression [MASK]
favourable_2_A False 	favourable 	the days were fair and the winds were favourable 	the days were fair and the winds were [MASK]
favourable_4_A False 	favourable 	a favourable time to ask for a raise 	a time [MASK] to ask for a raise
favoured_A False 	favoured 	the favoured child 	the child [MASK]
favouriteFem_3_N False 	favourite 	that book is one of my favourites 	that book is one of my [MASK]
favourite_1_A False 	favourite 	a favourite tourist attraction 	a tourist attraction [MASK]
fawn_3_V False 	fawn 	deer fawn 	deer [MASK]
fear_2_N False 	fear 	they hushed it up out of fear of public reaction 	they hushed it up out of [MASK] of public reaction
fear_3_N False 	fear 	the fear of God 	the [MASK] of God
fear_1_VS False 	fear 	I fear she might get aggressive 	I [MASK] she might get aggressive
fear_2_V2 False 	fear 	I fear the winters in Moscow 	I [MASK] the winters in Moscow
fear_2_V2 False 	fear 	we shouldn't fear the communists! 	we shouldn't [MASK] the communists!
fear_5_VS False 	fear 	I fear I won't make it to your wedding party 	I [MASK] I won't make it to your wedding party
fear_4_V2 False 	fear 	I fear the results of the final exams 	I [MASK] the results of the final exams
fear_5_V2 False 	fear 	fear god as your father 	[MASK] god as your father
fearful_2_A False 	fearful 	a fearful howling 	a howling [MASK]
fearful_4_A False 	fearful 	fearful slum conditions 	slum conditions [MASK]
fearful_5_A False 	fearful 	cast fearful glances at the large dog 	cast glances [MASK] at the large dog
fearless_2_A False 	fearless 	fearless reporters and photographers 	reporters [MASK] and photographers
feast_2_N False 	feast 	a feast for the eyes 	a [MASK] for the eyes
feast_3_N False 	feast 	the thanksgiving feast 	the thanksgiving [MASK]
feat_N False 	feat 	he performed a great feat 	he performed a great [MASK]
feathery_1_A False 	feathery 	feathery palm trees 	palm trees [MASK]
feathery_2_A False 	feathery 	the feathery congregation of jays 	the congregation [MASK] of jays
feature_1_N False 	feature 	the map showed roads and other features 	the map showed roads and other [MASK]
feature_2_N False 	feature 	an expression of pleasure crossed his features 	an expression of pleasure crossed his [MASK]
feature_3_N False 	feature 	? 	?
feature_4_N False 	feature 	they ran a feature on retirement planning 	they ran a [MASK] on retirement planning
feature_1_V2 False 	feature 	this restaurant features the most famous chefs in France 	this restaurant [MASK] the most famous chefs in France
featureless_A False 	featureless 	the featureless landscape of the steppe 	the landscape [MASK] of the steppe
febrile_A False 	febrile 	a febrile reaction caused an allergen by 	a reaction [MASK] caused an allergen by
feckless_2_A False 	feckless 	feckless attempts in order to repair the plumbing 	attempts [MASK] in order to repair the plumbing
fecund_2_A False 	fecund 	a fecund imagination 	an imagination [MASK]
fed_2_N False 	Fed 	the Fed seeks to control the united state economy by raising and [lower_1_V] short-term interest rates and the money supply 	the [MASK] seeks to control the united state economy by raising and [lower_1_V] short-term interest rates and the money supply
federal_1_A False 	federal 	the federal bureau of investigation 	the bureau [MASK] of investigation
federal_1_A False 	federal 	federal courts 	courts [MASK]
federal_1_A False 	federal 	the federal highway programme 	the highway programme [MASK]
federal_1_A False 	federal 	federal property 	property [MASK]
federal_2_A False 	federal 	a federal district is one set aside as the seat of the national government 	a district [MASK] is one set aside as the seat of the national government
federal_3_A False 	federal 	federal forces 	forces [MASK]
federal_3_A False 	federal 	a federal infantryman 	an infantryman [MASK]
federal_4_A False 	federal 	a federal system like that of the United States 	a system [MASK] like that of the United States
federal_4_A False 	federal 	federal governments often evolved out of confederations 	governments [MASK] often evolved out of confederations
federalization_1_N False 	federalization 	the federalization of postal service 	the [MASK] of postal service
federate_V False 	federate 	the republics federated the Soviet union in order to become 	the republics [MASK2] the Soviet union in order to become
federate_V2 False 	federate 	the country was federated after the civil war 	the country was [MASK] after the civil war
fee_V2 False 	fee 	fee the steward 	[MASK] the steward
feeble_1_A False 	feeble 	a feeble excuse 	an excuse [MASK]
feeble_2_A False 	feeble 	feeble efforts 	efforts [MASK]
feeble_2_A False 	feeble 	a feeble voice 	a voice [MASK]
feeble_3_A False 	feeble 	a feeble old woman 	an old woman [MASK]
feed_1_V2 False 	feed 	feed the guests the nuts 	[MASK] the guests the nuts
feed_2_V2 False 	feed 	feed the starving children in India 	[MASK] the starving children in India
feed_3_V2 False 	feed 	her success feeds her vanity 	her success [MASK] her vanity
feed_4_V2 False 	feed 	feed carrots into a food processor 	[MASK] carrots into a food processor
feed_5_V2 False 	feed 	his admiration fed her vanity 	his admiration [MASK] her vanity
feed_7_V2 False 	feed 	this dish feeds six 	this dish [MASK] six
feed_8_V False 	feed 	? 	?
feed_on_9_V2 False 	feed on 	he feeds on her insecurity 	he [MASK] her insecurity
feed_10_V2 False 	feed 	[CNNumNP] feed one am eyes on a gorgeous view 	[CNNumNP] feed one am eyes on a gorgeous view
feed_on_1_V2 False 	feed on 	he fed on the great ideas of her mentor 	he [MASK] the great ideas of her mentor
feeder_4_N False 	feeder 	the feeder discharged feed into a trough for the livestock 	the [MASK] discharged feed into a trough for the livestock
feeder_6_N False 	feeder 	a bark feeder 	a bark [MASK]
feeder_6_N False 	feeder 	a mud feeder 	a mud [MASK]
feel_1_N False 	feel 	he has a feel for animals 	he has a [MASK] for animals
feel_1_N False 	feel 	it is easy when you get the feel of it 	it is easy when you get the [MASK] of it
feel_2_N False 	feel 	the feel of the city excited him 	the [MASK] of the city excited him
feel_4_N False 	feel 	the girls hated it when he tried to sneak a feel 	the girls hated it when he tried to sneak a [MASK]
feel_1_VA False 	feel 	she felt resentful 	she [MASK] resentful
feel_1_V2 False 	feel 	he felt regret 	he [MASK] regret
feel_VS False 	feel 	I feel that he doesn't like me 	I [MASK] that he doesn't like me
feel_3_V2 False 	feel 	he felt the wind 	he [MASK] the wind
feel_3_V2 False 	feel 	she felt an object brushing her arm 	she [MASK] an object brushing her arm
feel_3_V2 False 	feel 	he felt his flesh crawl 	he [MASK] his flesh crawl
feel_3_V2 False 	feel 	she felt the heat when she got out of the car 	she [MASK] the heat when she got out of the car
feel_4_VA False 	feel 	? 	?
feel_4_VA False 	feel 	she felt tired after the long hike 	she [MASK] tired after the long hike
feel_4_VA False 	feel 	she felt sad after her loss 	she [MASK] sad after her loss
feel_5_VA False 	feel 	she felt small and insignificant 	she [MASK] small and insignificant
feel_5_VA False 	feel 	you make me feel naked 	you make me [MASK] naked
feel_5_VA False 	feel 	I made the students feel different [about_1_Adv] themselves 	I made the students feel different [about_1_Adv] themselves
feel_6_V2 False 	feel 	we felt the effects of inflation 	we [MASK] the effects of inflation
feel_6_V2 False 	feel 	her fingers felt their way through the string quartet 	her fingers [MASK] their way through the string quartet
feel_6_V2 False 	feel 	she felt his contempt of her 	she [MASK] his contempt of her
feel_7_VA False 	feel 	the ground feels shaky 	the ground [MASK] shaky
feel_7_VA False 	feel 	the sheets feel soft 	the sheets [MASK] soft
feel_8_V False 	feel 	he felt for his wallet 	he [MASK] for his wallet
feel_9_V2 False 	feel 	[UttCN_Sg] feel this soft cloth! 	[UttCN_Sg] feel this soft cloth!
feel_10_V2 False 	feel 	the runner felt her pulse 	the runner [MASK] her pulse
feel_11_V2 False 	feel 	he felt his way around the dark room 	he [MASK] his way around the dark room
feel_12_VA False 	feel 	it feels nice in order to be home again 	it [MASK] nice in order to be home again
feel_13_V2 False 	feel 	he felt the girl in the movie theatre 	he [MASK] the girl in the movie theatre
feeling_1_N False 	feeling 	she had a feeling of euphoria 	she had a [MASK] of euphoria
feeling_1_N False 	feeling 	he had terrible feelings of guilt 	he had terrible [MASK] of guilt
feeling_1_N False 	feeling 	I disliked him and the feeling was mutual 	I disliked him and the [MASK] was mutual
feeling_2_N False 	feeling 	what are your feelings about the crisis? 	what are your [MASK] about the crisis?
feeling_2_N False 	feeling 	I had a feeling that she was lying 	I had a [MASK] that she was lying
feeling_4_N False 	feeling 	he had a queasy feeling 	he had a queasy [MASK]
feeling_4_N False 	feeling 	I had a strange feeling in my leg 	I had a strange [MASK] in my leg
feeling_4_N False 	feeling 	he lost all feeling in his arm 	he lost all [MASK] in his arm
feeling_5_N False 	feeling 	the surface had a greasy feeling 	the surface had a greasy [MASK]
feeling_6_N False 	feeling 	he had a great feeling for music 	he had a great [MASK] for music
feelingly_Adv False 	feelingly 	she spoke feelingly of her early childhood 	she spoke [MASK] of her early childhood
feelings_N False 	feelings 	the remark hurt his feelings 	the remark hurt his feelings
feetfirst_Adv False 	feetfirst 	he jumped feetfirst into the pool 	he jumped [MASK] into the pool
feign_1_V2 True 	[feign_1_V2] 	he feigned that he was ill 	he feigned that he was ill
feign_2_V2 False 	feign 	he feigned sleep 	he [MASK] sleep
feint_V False 	feint 	the midfielder feinted to shoot 	the midfielder [MASK] to shoot
feisty_1_A False 	feisty 	the champion is faced with a feisty challenger 	the champion is faced with a challenger [MASK]
